ID,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,term_deposit
35966,35,student,2,tertiary,0,387,1,0,8,may,1024,3,347,3,1
35967,34,blue-collar,2,primary,0,174,1,0,8,may,405,3,-1,0,0
35968,30,blue-collar,2,secondary,0,23,1,0,8,may,129,2,359,4,0
35969,42,management,2,tertiary,0,-556,1,1,8,may,682,3,347,3,1
35970,40,services,2,primary,0,170,1,1,8,may,361,3,-1,0,0
35971,51,blue-collar,2,secondary,0,1022,1,0,8,may,311,3,-1,0,0
35972,50,services,0,secondary,0,81,0,0,8,may,746,2,-1,0,0
35973,37,services,1,secondary,0,393,1,0,8,may,348,4,350,2,0
35974,39,admin.,2,secondary,0,0,1,0,8,may,283,3,296,5,0
35975,36,blue-collar,2,primary,0,0,1,0,8,may,108,2,367,2,0
35976,38,blue-collar,2,primary,0,0,1,0,8,may,583,2,-1,0,0
35977,32,blue-collar,2,secondary,0,95,1,0,8,may,265,4,337,2,0
35978,34,admin.,2,secondary,0,471,1,0,8,may,146,3,340,2,0
35979,43,blue-collar,2,primary,0,60,0,0,8,may,487,2,367,2,0
35980,40,self-employed,2,secondary,0,1270,1,0,8,may,1049,2,-1,0,0
35981,52,management,1,tertiary,0,824,0,0,8,may,466,1,354,2,0
35982,34,self-employed,1,tertiary,0,366,1,0,8,may,348,4,-1,0,0
35983,36,blue-collar,2,secondary,0,153,1,0,8,may,263,1,171,2,0
35984,38,blue-collar,2,secondary,0,395,1,0,8,may,83,1,367,2,0
35985,44,technician,1,secondary,0,140,1,0,8,may,324,2,268,2,0
35986,48,blue-collar,2,primary,0,1778,1,0,8,may,267,3,-1,0,0
35987,39,services,2,primary,0,324,1,0,8,may,340,2,312,4,0
35988,41,blue-collar,2,secondary,0,211,1,0,8,may,546,3,368,4,0
35989,44,technician,0,secondary,0,177,1,0,8,may,364,1,365,3,0
35990,55,blue-collar,2,secondary,0,1569,1,0,8,may,156,4,-1,0,0
35991,42,management,2,secondary,0,3018,1,0,8,may,288,3,172,2,0
35992,34,services,2,secondary,0,-85,1,0,8,may,129,4,-1,0,0
35993,26,admin.,2,secondary,0,354,1,0,8,may,282,5,347,5,0
35994,36,technician,2,secondary,0,-355,1,0,8,may,89,1,-1,0,0
35995,36,unemployed,2,primary,0,771,1,0,8,may,152,1,-1,0,0
35996,36,blue-collar,2,secondary,0,55,1,0,8,may,323,1,-1,0,0
35997,54,blue-collar,2,primary,0,428,1,0,8,may,311,1,-1,0,0
35998,50,blue-collar,1,primary,0,496,1,0,8,may,108,1,-1,0,0
35999,49,retired,2,secondary,0,993,1,1,8,may,199,1,301,2,0
36000,33,blue-collar,2,primary,0,139,1,0,8,may,548,1,-1,0,0
36001,39,blue-collar,2,secondary,0,-405,1,0,8,may,177,1,-1,0,0
36002,29,management,1,tertiary,0,572,1,0,8,may,72,6,181,1,0
36003,34,blue-collar,2,primary,0,3,1,0,8,may,26,1,-1,0,0
36004,51,services,2,primary,0,314,1,1,8,may,713,3,-1,0,0
36005,38,blue-collar,2,primary,0,1597,0,0,8,may,15,1,-1,0,0
36006,38,self-employed,1,tertiary,0,1612,1,0,8,may,423,1,-1,0,1
36007,34,admin.,0,secondary,0,140,1,0,8,may,81,2,365,1,0
36008,42,services,2,secondary,0,714,1,1,8,may,211,1,358,5,0
36009,42,admin.,0,secondary,0,256,0,0,8,may,322,1,323,1,0
36010,37,management,1,tertiary,0,105,1,0,8,may,349,1,-1,0,0
36011,30,blue-collar,2,secondary,0,514,1,0,11,may,102,3,-1,0,0
36012,45,retired,0,secondary,0,187,1,0,11,may,82,2,-1,0,0
36013,43,self-employed,2,tertiary,1,310,1,0,11,may,84,7,-1,0,0
36014,56,management,2,primary,1,-255,1,0,11,may,9,5,-1,0,0
36015,57,management,2,secondary,0,657,1,0,11,may,20,5,-1,0,0
36016,38,technician,2,secondary,0,1333,1,0,11,may,21,5,346,6,0
36017,46,admin.,0,primary,0,1807,1,0,11,may,62,3,339,2,0
36018,29,blue-collar,2,secondary,0,37,1,0,11,may,138,3,353,1,0
36019,36,technician,2,secondary,0,432,1,0,11,may,61,3,255,2,0
36020,46,blue-collar,2,primary,0,0,1,0,11,may,30,4,304,2,0
36021,34,technician,1,secondary,0,664,1,1,11,may,88,2,343,2,0
36022,45,technician,2,secondary,0,1412,1,0,11,may,764,4,-1,0,0
36023,36,blue-collar,1,secondary,0,661,1,0,11,may,14,8,-1,0,0
36024,43,entrepreneur,2,primary,0,1318,1,1,11,may,10,8,-1,0,0
36025,55,management,2,tertiary,0,1402,1,0,11,may,125,2,175,1,0
36026,27,blue-collar,1,primary,0,68,1,1,11,may,50,5,-1,0,0
36027,43,blue-collar,2,secondary,0,704,1,0,11,may,28,2,306,1,0
36028,34,management,2,tertiary,0,1288,1,0,11,may,15,8,270,7,0
36029,36,services,0,secondary,0,223,1,1,11,may,80,1,-1,0,0
36030,57,self-employed,2,primary,0,-34,1,1,11,may,108,6,371,2,0
36031,30,services,2,secondary,0,52,1,1,11,may,295,1,-1,0,0
36032,37,blue-collar,2,primary,0,240,1,0,11,may,259,1,370,2,0
36033,40,blue-collar,2,secondary,0,0,1,0,11,may,54,1,-1,0,0
36034,41,self-employed,2,tertiary,0,355,1,0,11,may,573,1,28,4,0
36035,57,entrepreneur,0,secondary,1,25,1,0,11,may,652,1,370,4,0
36036,53,management,2,primary,0,72,1,1,11,may,22,1,-1,0,0
36037,60,admin.,2,secondary,0,-396,1,0,11,may,443,1,350,1,0
36038,44,admin.,0,secondary,0,738,1,0,11,may,55,1,171,8,0
36039,50,retired,2,tertiary,0,4,1,1,11,may,67,1,-1,0,0
36040,34,blue-collar,2,secondary,0,518,1,0,11,may,206,1,-1,0,0
36041,45,blue-collar,2,primary,0,0,1,0,11,may,64,1,362,7,0
36042,39,admin.,0,secondary,0,141,1,1,11,may,249,1,-1,0,0
36043,57,admin.,1,secondary,0,7400,1,0,11,may,485,2,-1,0,0
36044,33,blue-collar,2,primary,0,62,1,0,11,may,26,1,-1,0,0
36045,36,admin.,2,secondary,0,0,1,1,11,may,94,1,-1,0,0
36046,54,entrepreneur,2,primary,0,943,1,1,11,may,194,1,340,2,0
36047,50,blue-collar,2,secondary,0,2419,1,0,11,may,309,1,342,3,0
36048,41,blue-collar,2,secondary,0,-217,1,0,11,may,313,1,349,3,0
36049,40,self-employed,2,secondary,0,0,1,0,11,may,657,1,-1,0,1
36050,47,blue-collar,2,secondary,0,2548,1,0,11,may,577,1,368,1,0
36051,45,blue-collar,2,secondary,0,-104,1,0,11,may,33,12,-1,0,0
36052,49,services,0,secondary,0,579,1,0,11,may,158,1,-1,0,0
36053,43,blue-collar,2,primary,0,-423,1,1,11,may,457,1,-1,0,0
36054,38,services,2,secondary,0,741,1,0,11,may,363,1,343,2,0
36055,34,entrepreneur,2,primary,0,0,1,0,11,may,547,1,-1,0,0
36056,40,blue-collar,2,secondary,0,6767,1,0,11,may,431,1,172,2,0
36057,38,blue-collar,2,secondary,0,625,1,1,11,may,210,1,-1,0,0
36058,47,technician,2,secondary,0,-59,1,1,11,may,502,1,343,2,0
36059,42,technician,2,secondary,0,162,1,0,11,may,139,1,-1,0,0
36060,43,services,2,secondary,0,6346,1,0,11,may,57,1,-1,0,0
36061,34,services,0,secondary,0,1826,1,0,11,may,212,1,-1,0,0
36062,35,management,1,secondary,0,356,1,0,11,may,7,5,171,12,0
36063,44,blue-collar,2,secondary,0,130,1,1,11,may,528,1,-1,0,0
36064,32,management,2,tertiary,0,859,1,1,11,may,195,5,172,11,0
36065,38,blue-collar,2,secondary,0,97,1,0,11,may,169,2,-1,0,0
36066,36,self-employed,2,secondary,0,14,1,1,11,may,210,1,-1,0,0
36067,36,technician,2,secondary,0,483,1,0,11,may,179,1,304,2,0
36068,50,admin.,2,secondary,0,284,1,0,11,may,106,1,278,3,0
36069,44,admin.,1,secondary,0,985,1,1,11,may,9,7,325,19,0
36070,49,management,1,tertiary,0,1350,1,1,11,may,716,1,-1,0,0
36071,40,services,2,secondary,0,1185,1,0,11,may,94,1,-1,0,0
36072,31,blue-collar,1,secondary,0,5547,1,0,11,may,73,1,-1,0,0
36073,43,management,0,tertiary,0,221,1,0,11,may,313,1,369,2,0
36074,35,technician,0,tertiary,0,4515,1,0,11,may,66,3,173,2,0
36075,36,management,0,tertiary,0,803,1,0,11,may,143,4,-1,0,0
36076,45,blue-collar,2,secondary,0,746,1,0,11,may,261,1,-1,0,0
36077,37,blue-collar,1,secondary,0,9306,1,0,11,may,603,1,-1,0,0
36078,36,services,1,secondary,0,198,1,0,11,may,496,1,-1,0,0
36079,52,housemaid,0,secondary,0,131,1,1,11,may,87,1,-1,0,0
36080,37,blue-collar,2,primary,0,0,0,0,11,may,108,2,306,1,0
36081,36,blue-collar,0,primary,0,666,1,0,11,may,285,1,-1,0,0
36082,38,blue-collar,0,secondary,0,0,1,0,11,may,580,1,173,1,0
36083,32,technician,1,tertiary,0,1094,1,0,11,may,207,7,-1,0,0
36084,39,entrepreneur,1,tertiary,0,243,0,1,11,may,128,3,371,1,0
36085,40,technician,1,secondary,0,281,1,0,11,may,7,11,360,2,0
36086,35,management,0,tertiary,0,434,1,0,11,may,277,1,271,2,0
36087,45,blue-collar,2,primary,0,1265,1,0,11,may,40,8,299,1,0
36088,41,admin.,1,secondary,0,-109,1,1,11,may,1038,1,370,1,1
36089,38,retired,2,unknown,0,304,0,0,11,may,94,1,350,5,0
36090,54,management,2,tertiary,0,7249,1,1,11,may,346,1,96,3,0
36091,39,admin.,1,unknown,0,0,1,0,11,may,62,1,-1,0,0
36092,41,blue-collar,2,primary,0,236,1,0,11,may,65,1,356,2,0
36093,54,entrepreneur,2,secondary,1,401,1,0,11,may,341,1,-1,0,0
36094,29,blue-collar,2,secondary,0,228,1,0,11,may,12,8,342,9,0
36095,33,blue-collar,2,secondary,0,7,1,0,11,may,32,5,-1,0,0
36096,39,services,2,secondary,0,-404,1,0,11,may,344,1,-1,0,0
36097,29,admin.,1,tertiary,0,200,1,0,11,may,195,1,357,1,0
36098,49,admin.,0,secondary,0,-212,1,1,11,may,469,1,350,1,0
36099,29,technician,0,secondary,0,477,1,1,11,may,58,1,305,1,0
36100,36,management,2,tertiary,0,269,1,0,11,may,155,2,-1,0,0
36101,36,entrepreneur,1,secondary,0,866,1,0,11,may,629,1,173,1,1
36102,31,technician,1,secondary,0,550,1,1,11,may,243,1,-1,0,0
36103,31,self-employed,2,tertiary,1,147,1,0,11,may,12,5,-1,0,0
36104,37,blue-collar,0,primary,0,511,1,0,11,may,42,1,-1,0,0
36105,34,technician,2,secondary,0,1075,1,0,11,may,460,1,-1,0,0
36106,47,admin.,2,secondary,0,298,1,0,11,may,183,1,-1,0,0
36107,38,blue-collar,0,secondary,0,158,1,0,11,may,242,1,-1,0,0
36108,39,management,2,tertiary,0,0,1,0,11,may,112,1,-1,0,0
36109,35,student,1,tertiary,0,873,1,0,11,may,197,1,277,2,0
36110,30,student,1,secondary,0,948,1,0,11,may,150,1,370,2,0
36111,43,management,0,tertiary,0,580,1,0,11,may,1514,1,284,2,1
36112,28,technician,1,secondary,0,389,1,0,11,may,15,7,-1,0,0
36113,38,admin.,2,secondary,0,1,1,0,11,may,63,7,-1,0,0
36114,46,blue-collar,2,primary,0,101,1,0,11,may,422,1,364,5,0
36115,32,technician,2,secondary,0,367,1,0,11,may,214,2,276,3,0
36116,46,blue-collar,2,primary,0,-339,1,1,11,may,182,2,-1,0,0
36117,37,services,2,secondary,0,217,1,0,11,may,152,1,-1,0,0
36118,40,housemaid,2,primary,0,4904,1,0,11,may,248,1,356,1,0
36119,42,services,2,secondary,0,174,1,0,11,may,67,1,-1,0,0
36120,39,admin.,2,secondary,0,3047,1,0,11,may,279,1,370,2,0
36121,55,management,2,tertiary,0,719,1,0,11,may,221,6,284,29,0
36122,41,services,2,secondary,0,572,1,0,11,may,188,1,-1,0,0
36123,36,blue-collar,2,secondary,0,-461,0,0,11,may,254,2,353,1,0
36124,42,blue-collar,2,secondary,0,4900,1,0,11,may,231,1,284,2,0
36125,36,services,2,secondary,0,1253,1,0,11,may,135,2,-1,0,0
36126,36,management,1,tertiary,0,3875,1,0,11,may,212,1,-1,0,0
36127,31,services,1,secondary,0,166,1,0,11,may,227,1,-1,0,0
36128,47,technician,0,unknown,0,442,1,0,11,may,85,1,-1,0,0
36129,33,services,2,secondary,0,4789,1,1,11,may,220,1,339,4,0
36130,42,admin.,2,secondary,0,-396,1,0,11,may,80,1,308,4,0
36131,45,management,0,tertiary,0,839,1,0,11,may,340,1,264,4,0
36132,37,admin.,0,secondary,0,295,1,1,11,may,202,3,265,2,0
36133,49,blue-collar,2,primary,0,6215,1,0,11,may,549,1,-1,0,0
36134,44,management,2,tertiary,0,-8,1,0,11,may,472,1,356,2,0
36135,51,admin.,1,secondary,0,726,1,0,11,may,409,1,14,8,0
36136,31,blue-collar,2,secondary,0,457,1,0,11,may,236,1,-1,0,0
36137,32,blue-collar,2,primary,0,-94,1,1,11,may,308,1,-1,0,0
36138,42,blue-collar,2,primary,0,659,1,0,11,may,91,1,-1,0,0
36139,41,technician,2,secondary,0,-312,1,0,11,may,90,1,348,1,0
36140,60,services,0,secondary,0,1608,1,0,11,may,186,1,-1,0,0
36141,59,services,2,secondary,0,33,1,0,11,may,138,1,-1,0,0
36142,41,admin.,1,unknown,0,419,1,0,11,may,442,1,370,3,0
36143,43,services,0,unknown,0,-291,1,0,11,may,277,1,301,2,0
36144,57,blue-collar,0,secondary,0,311,1,0,11,may,200,2,-1,0,0
36145,35,services,2,secondary,0,240,1,1,11,may,161,2,-1,0,0
36146,55,admin.,2,tertiary,0,59,1,0,11,may,51,1,305,1,0
36147,29,blue-collar,1,secondary,0,9,1,0,11,may,262,3,-1,0,0
36148,30,blue-collar,0,primary,0,2597,1,0,11,may,49,1,349,3,0
36149,39,technician,1,secondary,0,283,1,0,11,may,369,2,350,1,0
36150,44,management,2,secondary,0,13054,1,0,11,may,471,2,174,12,0
36151,36,self-employed,2,secondary,0,0,1,0,11,may,198,1,-1,0,0
36152,49,blue-collar,2,primary,0,3652,1,1,11,may,568,1,285,2,0
36153,29,blue-collar,2,secondary,0,0,1,0,11,may,116,6,-1,0,0
36154,31,technician,1,secondary,0,0,1,0,11,may,163,1,370,1,0
36155,33,admin.,2,secondary,0,177,1,0,11,may,100,1,-1,0,0
36156,51,blue-collar,2,secondary,0,3370,1,0,11,may,59,1,-1,0,0
36157,30,management,0,tertiary,1,-1105,1,0,11,may,686,1,-1,0,0
36158,55,services,2,secondary,0,761,1,0,11,may,28,1,-1,0,0
36159,33,housemaid,2,secondary,0,826,1,0,11,may,256,1,-1,0,0
36160,43,services,1,secondary,0,518,1,0,11,may,295,1,370,1,0
36161,40,blue-collar,1,primary,0,0,1,1,11,may,114,2,-1,0,0
36162,24,services,2,secondary,0,4500,1,0,11,may,733,2,-1,0,1
36163,47,blue-collar,2,secondary,0,71,1,0,11,may,170,1,370,1,0
36164,30,self-employed,1,tertiary,0,137,1,0,11,may,214,1,-1,0,0
36165,54,technician,0,secondary,0,1252,1,0,11,may,101,1,350,1,0
36166,40,management,2,tertiary,0,-17,1,1,11,may,474,1,256,1,1
36167,45,blue-collar,2,unknown,0,-72,1,0,11,may,306,1,-1,0,0
36168,41,self-employed,1,tertiary,0,428,1,0,11,may,106,1,-1,0,0
36169,35,blue-collar,1,secondary,0,41,1,0,11,may,14,5,-1,0,0
36170,40,blue-collar,2,secondary,0,1844,1,0,11,may,231,1,-1,0,0
36171,40,blue-collar,2,primary,0,98,1,0,11,may,240,2,343,5,0
36172,49,blue-collar,0,primary,0,24,1,0,11,may,701,1,362,1,1
36173,33,blue-collar,2,secondary,0,358,0,0,11,may,231,1,350,1,0
36174,40,services,2,secondary,0,-192,1,0,11,may,666,1,-1,0,1
36175,31,student,2,tertiary,0,0,0,0,11,may,247,2,367,4,0
36176,23,student,1,secondary,0,2412,1,0,11,may,239,5,367,2,0
36177,41,unemployed,1,secondary,0,169,1,0,11,may,712,1,-1,0,0
36178,35,services,2,secondary,0,2048,1,0,11,may,219,1,173,2,0
36179,48,services,0,secondary,0,457,1,0,11,may,199,1,326,5,0
36180,31,services,2,secondary,0,2423,1,1,11,may,88,3,362,1,0
36181,56,technician,2,secondary,0,150,1,1,11,may,102,6,349,1,0
36182,34,blue-collar,2,secondary,0,-10,1,0,11,may,216,1,370,1,0
36183,55,retired,0,secondary,0,13,1,0,11,may,190,1,300,2,0
36184,46,entrepreneur,2,primary,0,5130,1,1,11,may,181,1,-1,0,0
36185,44,blue-collar,1,secondary,0,-210,1,0,11,may,73,4,-1,0,0
36186,43,blue-collar,0,secondary,0,898,1,0,11,may,405,1,174,3,0
36187,40,admin.,1,secondary,0,208,1,1,11,may,204,2,-1,0,0
36188,40,technician,1,secondary,0,374,1,1,11,may,274,1,-1,0,0
36189,39,services,0,secondary,0,-288,1,0,11,may,227,1,-1,0,0
36190,31,admin.,1,secondary,0,78,1,0,11,may,360,1,370,1,0
36191,34,technician,2,tertiary,0,1611,1,0,11,may,490,2,-1,0,0
36192,41,services,2,unknown,0,88,1,0,11,may,105,1,336,2,0
36193,42,technician,1,secondary,0,-853,1,0,11,may,189,1,-1,0,0
36194,49,blue-collar,2,unknown,0,100,1,0,11,may,143,2,347,1,0
36195,32,unemployed,2,secondary,0,314,1,0,11,may,18,6,172,10,0
36196,55,blue-collar,2,secondary,0,2059,1,0,11,may,149,1,259,4,0
36197,37,services,2,secondary,0,321,1,0,11,may,222,2,300,2,0
36198,52,services,0,secondary,0,43,1,1,11,may,131,2,-1,0,0
36199,38,admin.,1,secondary,0,3049,1,1,11,may,225,1,347,1,0
36200,50,blue-collar,2,secondary,0,372,1,0,11,may,21,1,-1,0,0
36201,44,services,0,secondary,0,0,1,0,11,may,151,2,370,2,0
36202,27,services,1,tertiary,0,536,1,0,11,may,105,3,-1,0,0
36203,45,admin.,2,primary,0,542,0,0,11,may,8,5,350,3,0
36204,58,admin.,0,secondary,0,3058,1,0,11,may,114,1,368,1,0
36205,40,technician,1,secondary,0,3,1,1,11,may,154,1,305,9,0
36206,51,blue-collar,0,primary,0,602,1,0,11,may,347,1,284,2,0
36207,51,management,1,tertiary,1,-55,1,0,11,may,281,2,266,6,0
36208,37,blue-collar,1,primary,0,275,1,0,11,may,103,1,367,1,0
36209,35,admin.,2,primary,0,189,1,0,11,may,95,1,-1,0,0
36210,39,blue-collar,2,secondary,0,1403,0,0,11,may,214,8,326,2,0
36211,43,services,1,tertiary,0,553,0,0,11,may,323,1,-1,0,0
36212,48,blue-collar,2,primary,0,1080,1,0,11,may,197,2,-1,0,0
36213,42,management,2,secondary,0,1042,1,0,11,may,465,1,364,3,0
36214,41,blue-collar,2,secondary,0,1219,1,0,11,may,628,1,-1,0,0
36215,28,services,1,secondary,0,117,1,0,11,may,133,1,-1,0,0
36216,38,management,1,tertiary,0,493,1,0,11,may,553,1,367,7,0
36217,29,technician,1,tertiary,0,452,1,0,11,may,59,1,-1,0,0
36218,41,self-employed,2,secondary,0,28,1,0,11,may,49,1,-1,0,0
36219,37,management,2,tertiary,0,2366,1,0,11,may,721,1,-1,0,0
36220,41,blue-collar,2,secondary,0,306,1,0,11,may,86,1,369,2,0
36221,29,management,2,tertiary,0,340,1,0,11,may,21,6,-1,0,0
36222,34,blue-collar,2,primary,0,1756,1,1,11,may,58,1,-1,0,0
36223,48,admin.,0,secondary,0,1282,1,0,11,may,123,2,343,2,0
36224,43,services,2,secondary,0,-416,1,1,11,may,114,1,301,3,0
36225,41,blue-collar,2,primary,0,595,1,0,11,may,54,1,-1,0,0
36226,40,management,2,tertiary,0,0,0,0,11,may,41,1,-1,0,0
36227,39,services,1,secondary,0,322,1,0,11,may,35,1,350,1,0
36228,33,housemaid,2,primary,0,451,1,0,11,may,327,1,-1,0,0
36229,42,blue-collar,2,secondary,0,1449,1,0,11,may,177,1,173,1,0
36230,48,unemployed,0,secondary,0,583,1,0,11,may,68,1,-1,0,0
36231,37,unemployed,1,secondary,0,0,1,0,11,may,125,1,-1,0,0
36232,32,management,0,tertiary,0,1145,1,0,11,may,580,1,350,4,0
36233,24,blue-collar,1,secondary,0,1,1,0,11,may,79,2,-1,0,0
36234,40,blue-collar,2,secondary,0,-438,0,0,11,may,1017,1,-1,0,1
36235,41,admin.,2,secondary,0,1395,1,1,11,may,85,1,308,2,0
36236,29,services,1,secondary,0,31,1,0,11,may,82,1,369,3,0
36237,36,entrepreneur,2,secondary,0,0,1,0,11,may,187,1,174,1,0
36238,55,management,0,unknown,0,0,1,0,11,may,29,3,-1,0,0
36239,45,blue-collar,0,primary,0,102,1,0,11,may,282,1,-1,0,0
36240,34,services,1,secondary,0,-701,1,0,11,may,610,2,-1,0,1
36241,44,management,2,tertiary,0,-1636,1,1,11,may,257,1,-1,0,0
36242,29,blue-collar,2,secondary,0,415,1,0,11,may,128,3,-1,0,0
36243,36,technician,1,secondary,0,1615,1,0,11,may,622,1,-1,0,0
36244,42,admin.,2,secondary,0,1450,0,0,11,may,489,2,174,1,0
36245,47,entrepreneur,2,unknown,0,0,1,0,11,may,70,8,339,6,0
36246,37,management,2,tertiary,0,293,1,0,11,may,304,1,349,4,0
36247,39,self-employed,2,secondary,0,266,0,0,11,may,102,2,-1,0,0
36248,29,technician,1,tertiary,0,910,1,0,11,may,278,1,-1,0,0
36249,34,admin.,1,secondary,0,0,1,0,11,may,66,1,301,3,0
36250,44,management,2,tertiary,0,0,1,0,11,may,78,2,264,3,0
36251,42,technician,2,secondary,0,613,1,0,11,may,432,2,-1,0,0
36252,41,unemployed,2,primary,0,101,1,0,11,may,275,1,-1,0,0
36253,42,technician,2,secondary,0,679,1,0,11,may,146,2,-1,0,0
36254,35,blue-collar,2,unknown,0,245,1,0,11,may,134,2,370,1,0
36255,45,blue-collar,2,primary,0,503,1,0,11,may,313,1,369,2,0
36256,46,technician,2,secondary,0,1740,1,0,11,may,333,1,-1,0,0
36257,39,housemaid,2,primary,0,-106,1,1,11,may,1114,2,-1,0,0
36258,40,services,2,secondary,0,51,1,0,11,may,50,1,-1,0,0
36259,37,admin.,1,secondary,0,20,1,0,11,may,207,1,370,1,0
36260,32,services,1,secondary,0,-23,0,0,11,may,185,1,305,1,0
36261,38,entrepreneur,1,primary,0,154,1,0,11,may,197,1,-1,0,0
36262,34,services,1,secondary,0,-374,1,0,11,may,672,1,-1,0,1
36263,37,blue-collar,2,secondary,0,223,1,0,11,may,552,2,301,2,0
36264,33,blue-collar,2,secondary,0,2366,1,0,11,may,249,1,356,2,0
36265,57,services,2,secondary,0,5486,1,0,11,may,86,7,285,3,0
36266,52,blue-collar,1,secondary,0,201,1,0,11,may,412,1,301,3,0
36267,39,services,2,secondary,0,93,1,0,11,may,72,4,-1,0,0
36268,39,blue-collar,2,primary,0,1506,1,0,11,may,299,2,-1,0,0
36269,50,admin.,2,secondary,0,326,1,0,11,may,124,1,369,2,0
36270,26,management,2,tertiary,0,5,1,0,11,may,251,1,304,2,0
36271,37,admin.,1,secondary,0,-17,1,0,11,may,400,2,340,2,0
36272,33,management,0,tertiary,0,-255,1,1,11,may,82,9,306,1,0
36273,52,services,0,secondary,0,36,1,1,11,may,930,1,-1,0,1
36274,37,blue-collar,2,secondary,0,771,1,0,11,may,262,2,367,4,0
36275,27,blue-collar,1,secondary,0,100,1,0,11,may,177,4,367,1,0
36276,52,services,2,secondary,0,-178,1,1,11,may,124,2,347,1,0
36277,31,self-employed,2,secondary,0,2153,1,0,11,may,239,3,172,1,0
36278,59,self-employed,2,tertiary,0,0,1,0,11,may,89,1,-1,0,0
36279,44,management,2,secondary,0,491,1,1,11,may,40,4,-1,0,0
36280,53,blue-collar,2,secondary,0,-102,1,0,11,may,52,2,-1,0,0
36281,58,unemployed,2,secondary,0,3867,1,0,11,may,159,1,364,2,0
36282,50,admin.,0,secondary,0,-458,1,0,11,may,294,2,-1,0,0
36283,55,management,0,tertiary,0,8044,1,0,11,may,175,5,333,19,0
36284,32,blue-collar,0,secondary,0,-15,1,1,11,may,132,3,-1,0,0
36285,51,blue-collar,2,primary,0,581,1,0,11,may,282,1,-1,0,0
36286,21,student,1,secondary,0,398,1,0,11,may,295,3,-1,0,0
36287,56,self-employed,0,tertiary,0,966,1,0,11,may,505,2,-1,0,0
36288,36,management,1,tertiary,0,1400,1,0,11,may,608,3,-1,0,1
36289,58,services,2,secondary,0,1301,1,0,11,may,261,1,286,2,0
36290,52,services,2,secondary,0,540,1,0,11,may,154,2,340,2,0
36291,35,services,2,secondary,0,-315,1,0,11,may,330,2,368,2,0
36292,38,management,2,tertiary,0,-120,1,0,11,may,148,1,367,2,0
36293,43,admin.,1,secondary,0,426,1,0,11,may,76,2,304,2,0
36294,45,blue-collar,2,primary,0,456,1,0,11,may,255,1,-1,0,0
36295,41,housemaid,2,secondary,0,81,1,0,11,may,193,1,-1,0,0
36296,46,admin.,2,secondary,0,186,1,0,11,may,643,2,-1,0,0
36297,32,self-employed,1,secondary,0,-616,1,0,11,may,74,1,-1,0,0
36298,38,services,2,secondary,0,5293,1,0,11,may,475,1,171,6,1
36299,33,blue-collar,0,primary,0,142,1,0,11,may,41,2,300,5,0
36300,58,management,1,tertiary,0,2,1,0,11,may,168,3,-1,0,0
36301,28,entrepreneur,2,tertiary,0,4064,0,1,11,may,93,2,-1,0,0
36302,44,blue-collar,2,primary,0,976,1,0,11,may,164,2,-1,0,0
36303,50,entrepreneur,2,primary,0,199,0,0,11,may,228,2,363,2,0
36304,30,admin.,2,secondary,0,11,1,0,11,may,157,1,-1,0,0
36305,44,services,2,secondary,0,0,1,1,11,may,161,1,-1,0,0
36306,36,blue-collar,1,secondary,0,151,1,0,11,may,327,1,-1,0,0
36307,39,technician,2,secondary,0,381,1,0,11,may,758,1,347,2,0
36308,49,blue-collar,2,secondary,0,0,1,0,11,may,52,1,-1,0,0
36309,35,blue-collar,1,secondary,0,0,1,0,11,may,371,1,305,1,0
36310,32,blue-collar,1,secondary,0,-84,1,0,11,may,426,1,-1,0,0
36311,32,services,1,secondary,0,101,1,0,11,may,369,1,-1,0,0
36312,43,services,2,secondary,0,216,1,1,11,may,129,1,-1,0,0
36313,42,admin.,1,secondary,0,1453,1,0,11,may,264,1,-1,0,0
36314,41,services,0,secondary,0,727,1,0,11,may,246,1,-1,0,0
36315,44,management,2,tertiary,0,254,1,1,11,may,145,2,300,3,0
36316,52,services,1,secondary,0,0,1,0,11,may,329,2,-1,0,0
36317,30,management,2,tertiary,0,740,1,1,11,may,242,3,341,1,0
36318,35,blue-collar,2,primary,0,-367,1,0,11,may,77,1,350,1,0
36319,56,retired,2,secondary,0,102,1,0,11,may,267,1,369,1,0
36320,40,admin.,2,secondary,0,1011,1,0,11,may,160,2,-1,0,0
36321,37,services,2,secondary,0,812,1,1,11,may,184,2,-1,0,0
36322,46,admin.,1,unknown,0,306,1,0,11,may,289,5,-1,0,0
36323,44,blue-collar,2,secondary,0,1071,1,0,11,may,143,3,357,1,0
36324,37,admin.,0,secondary,0,246,1,0,11,may,288,1,360,2,0
36325,41,services,2,secondary,0,1319,1,0,11,may,305,1,-1,0,0
36326,33,admin.,0,secondary,0,-331,1,1,11,may,186,2,350,3,0
36327,38,management,0,primary,0,2064,1,0,11,may,296,1,-1,0,0
36328,42,blue-collar,2,secondary,0,352,1,0,11,may,79,3,-1,0,0
36329,47,technician,2,secondary,0,1571,1,0,11,may,261,1,369,2,0
36330,36,blue-collar,2,secondary,0,779,1,0,11,may,240,1,-1,0,0
36331,40,services,2,secondary,0,695,1,0,11,may,270,1,348,10,0
36332,34,blue-collar,1,secondary,0,213,1,0,11,may,47,1,343,2,0
