age,job,marital,education,default,balance,housing,loan,duration,campaign,pdays,previous,term_deposit,last_contact_day
5902,32,blue-collar,2,secondary,1,-53,1,0,648,1,272,1,1,106
5903,51,housemaid,2,unknown,0,2337,1,0,251,2,266,3,1,106
5904,37,technician,2,secondary,0,1762,0,0,334,2,-1,0,1,106
5905,52,entrepreneur,1,tertiary,0,3469,1,0,583,1,147,1,1,106
5906,20,blue-collar,1,secondary,0,423,1,0,498,1,-1,0,1,106
5907,35,technician,2,secondary,0,545,1,0,1579,1,234,4,1,106
5908,47,admin,2,secondary,0,3480,0,0,443,1,-1,0,1,106
5909,31,technician,2,secondary,0,183,0,0,495,1,-1,0,1,106
5910,25,management,1,tertiary,0,3,1,1,1034,1,-1,0,1,106
5911,49,services,2,secondary,0,2416,1,0,1366,1,-1,0,1,106
5912,30,management,1,tertiary,0,424,0,0,298,4,-1,0,1,106
5913,35,blue-collar,1,secondary,0,0,1,0,1174,1,345,4,1,106
5914,44,management,2,primary,0,294,0,0,165,3,-1,0,1,106
5915,42,blue-collar,2,secondary,0,1598,1,1,1463,2,-1,0,1,106
5916,29,management,1,tertiary,0,268,0,0,667,1,-1,0,1,106
5917,42,technician,0,secondary,0,214,0,0,127,1,-1,0,1,106
5918,43,management,2,tertiary,0,240,1,0,453,1,-1,0,1,106
5919,36,technician,1,secondary,0,2511,1,0,700,5,-1,0,1,106
5920,36,technician,2,tertiary,0,4596,1,0,901,2,-1,0,1,106
5921,32,services,2,secondary,0,1273,1,0,1365,2,328,1,1,106
5922,54,technician,2,secondary,0,3994,0,1,299,2,-1,0,1,106
5923,50,management,2,tertiary,0,469,0,0,161,1,-1,0,1,106
5924,32,technician,1,tertiary,0,932,1,0,944,1,318,1,1,106
5925,28,student,1,tertiary,0,844,0,0,551,2,-1,0,1,106
5926,40,services,0,primary,0,471,1,0,1156,1,345,2,1,106
5927,56,retired,2,secondary,0,3738,1,0,156,1,305,6,1,107
5928,34,admin,1,secondary,0,63,1,0,678,1,-1,0,1,107
5929,52,retired,0,primary,0,-779,1,1,709,1,-1,0,1,107
5930,35,blue-collar,2,secondary,0,293,1,0,1017,1,325,1,1,107
5931,32,management,0,tertiary,0,294,1,0,1095,1,274,5,1,107
5932,60,management,2,tertiary,0,13546,0,0,452,3,-1,0,1,107
5933,34,blue-collar,2,primary,0,329,1,0,952,1,343,1,1,107
5934,30,blue-collar,2,secondary,0,5,0,0,840,3,-1,0,1,107
5935,29,blue-collar,2,secondary,0,580,1,1,1311,2,-1,0,1,107
5936,31,technician,1,tertiary,0,985,1,0,997,1,57,2,1,107
5937,32,blue-collar,2,secondary,0,225,1,0,574,1,150,1,1,107
5938,30,admin,1,secondary,0,69,1,0,997,1,-1,0,1,107
5939,39,self-employed,2,tertiary,0,-3058,1,1,882,3,-1,0,1,107
5940,33,blue-collar,2,primary,0,5,1,0,1007,2,-1,0,1,107
5941,40,services,1,secondary,0,224,1,0,875,2,-1,0,1,107
5942,38,management,2,tertiary,0,165,1,0,526,1,260,2,1,107
5943,35,management,1,tertiary,0,397,1,0,594,1,-1,0,1,107
5944,37,blue-collar,2,primary,0,3154,1,0,404,1,305,3,1,107
5945,29,technician,2,secondary,0,1180,1,0,367,3,323,3,1,107
5946,71,retired,2,primary,0,2988,0,0,130,1,-1,0,1,107
5947,36,technician,1,secondary,1,-487,1,0,1080,1,-1,0,1,107
5948,33,blue-collar,0,unknown,1,-274,1,1,715,2,329,2,1,107
5949,34,management,2,secondary,1,879,1,0,712,1,344,1,1,107
5950,35,blue-collar,2,unknown,0,520,1,0,476,1,-1,0,1,107
5951,33,technician,2,secondary,0,806,0,0,108,1,-1,0,1,107
5952,28,housemaid,1,tertiary,0,19,0,0,149,1,-1,0,1,107
5953,31,admin,1,secondary,0,0,0,0,188,3,-1,0,1,107
5954,49,entrepreneur,2,secondary,0,687,1,0,772,1,-1,0,1,107
5955,29,technician,1,secondary,0,674,0,0,170,5,-1,0,1,107
5956,33,management,2,tertiary,0,0,1,0,378,1,-1,0,1,107
5957,57,housemaid,2,tertiary,0,2326,0,0,378,1,-1,0,1,107
5958,41,self-employed,2,secondary,0,323,1,0,949,2,254,6,1,107
5959,74,retired,2,secondary,0,921,0,0,394,2,-1,0,1,107
5960,42,blue-collar,2,primary,0,1673,1,0,636,3,-1,0,1,107
5961,53,technician,2,secondary,0,5303,1,0,320,3,180,1,1,107
5962,38,admin,2,secondary,0,0,1,1,547,2,-1,0,1,107
5963,41,technician,2,secondary,0,4004,0,0,314,2,-1,0,1,107
5964,26,technician,1,secondary,0,181,0,0,158,2,-1,0,1,110
5965,22,student,1,secondary,0,3982,0,0,206,1,-1,0,1,110
5966,52,technician,2,secondary,0,386,0,0,438,1,-1,0,1,110
5967,40,technician,2,primary,0,284,1,0,1332,2,-1,0,1,110
5968,32,entrepreneur,2,secondary,0,-242,1,0,1202,3,-1,0,1,110
5969,36,management,2,tertiary,0,535,0,0,150,2,-1,0,1,110
5970,28,technician,2,secondary,0,1086,1,0,1112,3,-1,0,1,110
5971,28,management,1,secondary,0,2840,0,0,227,5,-1,0,1,110
5972,35,management,2,tertiary,0,43,1,0,860,1,-1,0,1,110
5973,46,management,2,primary,0,3229,1,0,1550,1,-1,0,1,110
5974,50,unknown,2,primary,0,341,1,1,670,4,340,2,1,110
5975,44,blue-collar,1,secondary,0,0,0,0,133,1,-1,0,1,110
5976,61,management,2,tertiary,0,267,0,0,190,1,-1,0,1,110
5977,29,blue-collar,0,secondary,0,-19,1,0,712,4,-1,0,1,110
5978,61,retired,2,secondary,0,243,0,0,194,1,-1,0,1,110
5979,70,retired,2,secondary,0,2575,0,0,216,2,-1,0,1,110
5980,46,blue-collar,2,secondary,0,1147,1,0,720,1,-1,0,1,110
5981,35,management,1,tertiary,0,62,1,0,213,3,-1,0,1,110
5982,44,blue-collar,2,secondary,1,105,1,0,586,1,-1,0,1,110
5983,59,management,2,tertiary,0,0,1,1,392,1,-1,0,1,110
5984,45,blue-collar,2,primary,1,-443,1,1,691,1,-1,0,1,110
5985,39,technician,2,tertiary,0,1524,0,0,567,1,-1,0,1,110
5986,36,blue-collar,2,primary,0,1925,1,0,904,2,-1,0,1,110
5987,78,retired,2,primary,0,240,0,0,325,1,-1,0,1,110
5988,28,technician,1,tertiary,0,387,1,0,205,1,82,1,1,110
5989,50,self-employed,0,tertiary,0,13,1,0,76,1,-1,0,1,110
5990,73,retired,0,tertiary,0,3203,0,0,148,1,-1,0,1,110
5991,34,management,2,tertiary,0,606,0,0,97,1,-1,0,1,110
5992,28,student,1,secondary,0,0,0,0,185,1,-1,0,1,110
5993,42,admin,0,secondary,0,527,0,1,112,1,-1,0,1,110
5994,54,unemployed,0,secondary,0,309,0,0,241,1,-1,0,1,110
5995,27,blue-collar,2,secondary,0,4333,0,0,163,1,-1,0,1,110
5996,73,retired,2,primary,0,253,0,0,345,1,-1,0,1,110
5997,33,management,1,tertiary,0,6807,0,0,163,1,-1,0,1,110
5998,64,retired,2,secondary,0,571,1,0,1422,2,-1,0,1,110
5999,51,entrepreneur,2,tertiary,0,83,0,0,267,2,-1,0,1,110
6000,49,technician,2,tertiary,0,2611,0,0,194,2,-1,0,1,110
6001,32,management,1,tertiary,0,819,1,0,114,2,-1,0,1,110
6002,33,technician,2,secondary,0,1968,1,0,1817,3,-1,0,1,110
6003,26,services,1,secondary,0,136,0,0,120,1,-1,0,1,110
6004,33,blue-collar,2,secondary,0,-267,1,0,1030,3,-1,0,1,110
6005,32,technician,1,secondary,0,1995,1,0,121,1,-1,0,1,110
6006,37,management,1,tertiary,0,72,1,1,885,5,150,7,1,110
6007,29,management,1,tertiary,0,1170,0,0,453,1,-1,0,1,110
6008,41,blue-collar,0,primary,0,285,1,0,1272,2,-1,0,1,110
6009,39,blue-collar,2,unknown,0,621,1,0,1333,5,-1,0,1,110
6010,24,student,1,secondary,0,597,1,0,943,3,-1,0,1,110
6011,37,blue-collar,0,secondary,0,0,1,0,146,4,-1,0,1,111
6012,35,management,1,tertiary,0,1750,1,0,333,3,-1,0,1,111
6013,26,student,1,tertiary,0,10086,0,0,110,2,-1,0,1,111
6014,29,technician,1,secondary,0,3466,0,0,274,1,-1,0,1,111
6015,63,retired,2,unknown,0,2193,0,0,1348,4,-1,0,1,111
6016,95,retired,0,primary,0,2282,0,0,207,17,-1,0,1,111
6017,65,retired,2,tertiary,0,1973,0,0,396,3,-1,0,1,111
6018,59,technician,2,secondary,0,10925,0,0,100,1,-1,0,1,111
6019,35,management,1,tertiary,0,704,0,0,164,1,-1,0,1,111
6020,74,retired,2,secondary,0,9480,0,0,211,1,-1,0,1,111
6021,56,unemployed,2,primary,0,3391,0,0,243,1,-1,0,1,111
6022,26,student,1,tertiary,0,1134,0,0,464,4,-1,0,1,111
6023,30,blue-collar,1,unknown,0,6281,0,0,149,2,-1,0,1,111
6024,29,self-employed,2,secondary,0,123,0,1,158,2,181,1,1,111
6025,67,retired,1,tertiary,0,2144,0,0,847,2,-1,0,1,111
6026,31,management,1,tertiary,0,354,0,0,242,2,-1,0,1,111
6027,78,retired,2,primary,0,8556,0,0,137,2,-1,0,1,111
6028,45,unknown,0,unknown,0,0,0,0,278,3,-1,0,1,111
6029,29,blue-collar,1,secondary,0,2,1,1,379,5,-1,0,1,111
6030,39,admin,2,tertiary,0,1108,0,0,204,1,-1,0,1,111
6031,45,management,2,tertiary,0,212,0,0,65,2,-1,0,1,111
6032,45,technician,2,tertiary,0,5110,0,0,341,2,-1,0,1,112
6033,32,management,1,tertiary,0,10281,0,0,400,1,-1,0,1,112
6034,36,student,1,secondary,0,17,0,0,621,1,-1,0,1,112
6035,41,unknown,1,unknown,0,942,0,0,219,1,-1,0,1,112
6036,38,technician,2,secondary,0,0,1,0,315,1,-1,0,1,112
6037,41,management,0,tertiary,0,1757,0,0,314,1,239,13,1,112
6038,32,technician,1,tertiary,0,5514,0,0,319,1,182,1,1,112
6039,33,admin,2,tertiary,0,882,0,0,104,1,183,4,1,112
6040,30,services,2,tertiary,0,81,0,0,145,1,-1,0,1,112
6041,65,retired,2,primary,0,276,0,0,229,1,-1,0,1,112
6042,45,admin,0,primary,0,429,1,0,147,1,181,1,1,112
6043,75,retired,2,tertiary,0,2991,0,0,240,1,-1,0,1,112
6044,65,management,0,tertiary,0,90,1,0,416,1,-1,0,1,112
6045,53,management,2,tertiary,0,3754,0,0,307,1,278,2,1,112
6046,40,management,2,primary,0,395,1,0,232,4,-1,0,1,112
6047,69,retired,0,tertiary,0,247,0,0,138,2,-1,0,1,112
6048,27,blue-collar,1,secondary,0,3792,0,0,279,2,-1,0,1,112
6049,31,admin,1,tertiary,0,676,1,0,124,2,343,2,1,112
6050,25,student,1,secondary,0,8,0,0,107,2,-1,0,1,112
6051,37,technician,2,secondary,0,0,1,0,1288,3,-1,0,1,112
6052,32,management,1,tertiary,0,2069,0,0,545,1,-1,0,1,112
6053,53,retired,2,secondary,0,665,1,0,371,2,-1,0,1,112
6054,45,management,2,tertiary,0,506,0,0,229,2,-1,0,1,113
6055,35,management,2,tertiary,0,8,0,0,93,3,-1,0,1,113
6056,74,retired,2,primary,0,670,0,0,266,5,-1,0,1,113
6057,37,management,2,tertiary,0,0,1,0,242,5,153,7,1,113
6058,59,blue-collar,2,primary,0,1939,0,0,172,1,-1,0,1,113
6059,76,management,2,unknown,0,1780,1,0,413,3,-1,0,1,113
6060,25,blue-collar,1,secondary,0,0,0,0,163,1,-1,0,1,113
6061,27,services,1,secondary,0,955,0,0,206,1,-1,0,1,113
6062,39,admin,2,secondary,0,732,0,0,522,4,-1,0,1,113
6063,24,services,1,unknown,0,2022,0,0,159,4,-1,0,1,113
6064,28,blue-collar,1,tertiary,0,4099,0,0,116,4,-1,0,1,113
6065,51,management,2,tertiary,0,4917,0,0,113,1,-1,0,1,113
6066,66,retired,2,primary,0,2883,0,0,158,1,-1,0,1,113
6067,28,unemployed,1,primary,0,1374,0,0,203,4,-1,0,1,113
6068,29,management,1,tertiary,0,224,1,0,65,2,81,3,1,114
6069,30,management,1,tertiary,0,398,0,0,235,2,-1,0,1,114
6070,72,retired,2,primary,0,763,0,0,384,2,-1,0,1,114
6071,58,blue-collar,2,secondary,0,3027,1,0,160,1,-1,0,1,114
6072,32,management,1,tertiary,0,2974,1,0,227,1,4,1,1,114
6073,31,technician,1,tertiary,0,1081,0,0,202,5,261,2,1,114
6074,71,technician,2,tertiary,0,383,0,0,388,3,-1,0,1,117
6075,37,admin,2,tertiary,0,3913,1,0,124,1,-1,0,1,117
6076,24,student,1,tertiary,0,3415,0,0,97,1,-1,0,1,117
6077,56,management,0,tertiary,0,3287,0,0,497,1,-1,0,1,117
6078,65,retired,2,primary,0,3629,0,0,148,1,-1,0,1,117
6079,72,self-employed,2,tertiary,0,132,0,0,444,1,-1,0,1,117
6080,51,admin,1,secondary,0,726,1,0,89,8,-1,0,1,117
6081,24,self-employed,1,tertiary,0,2376,0,0,122,1,-1,0,1,117
6082,35,blue-collar,2,secondary,0,149,1,0,507,3,349,1,1,119
6083,34,blue-collar,2,secondary,0,640,1,0,636,2,-1,0,1,119
6084,29,admin,2,secondary,0,7707,1,0,961,2,334,2,1,119
6085,30,technician,1,tertiary,0,53,0,0,375,1,-1,0,1,119
6086,46,self-employed,1,secondary,0,526,0,0,523,1,87,2,1,120
6087,39,technician,1,secondary,0,15,1,0,510,1,-1,0,1,120
6088,45,management,2,tertiary,0,242,0,0,587,1,-1,0,1,120
6089,28,admin,1,secondary,0,377,0,0,571,1,-1,0,1,120
6090,52,unemployed,2,secondary,0,94,0,0,244,1,-1,0,1,120
6091,59,retired,2,primary,0,363,0,0,400,1,-1,0,1,120
6092,38,services,2,secondary,0,1970,1,0,701,1,176,1,1,120
6093,47,technician,2,secondary,0,1167,1,0,968,1,87,5,1,120
6094,52,management,2,tertiary,0,193,0,0,381,1,269,1,1,120
6095,38,management,2,tertiary,0,0,1,0,571,1,-1,0,1,120
6096,29,student,1,secondary,0,78,0,0,239,1,-1,0,1,120
6097,36,unemployed,1,tertiary,0,1291,0,0,195,1,86,1,1,120
6098,58,retired,2,tertiary,0,1425,0,0,224,1,-1,0,1,120
6099,31,technician,2,tertiary,0,3382,0,0,739,1,-1,0,1,120
6100,59,retired,0,secondary,0,5583,1,0,720,1,-1,0,1,120
6101,47,blue-collar,2,secondary,0,1230,1,0,412,1,169,1,1,120
6102,36,admin,2,secondary,0,96,0,0,208,1,87,1,1,120
6103,45,management,2,tertiary,0,160,0,0,619,1,-1,0,1,120
6104,21,student,1,secondary,0,224,0,0,871,1,-1,0,1,120
6105,23,student,1,secondary,0,0,0,0,297,1,83,6,1,120
6106,47,blue-collar,2,secondary,0,1730,1,0,231,1,-1,0,1,120
6107,29,management,1,tertiary,0,697,0,0,365,1,85,1,1,120
6108,25,management,1,tertiary,0,943,0,0,512,1,-1,0,1,120
6109,60,housemaid,2,primary,0,1163,0,0,470,8,-1,0,1,120
6110,37,technician,2,secondary,0,1458,0,0,281,1,-1,0,1,120
6111,42,technician,1,unknown,0,11115,0,0,328,1,-1,0,1,120
6112,49,admin,2,secondary,0,3608,1,0,252,1,168,1,1,120
6113,33,admin,2,secondary,0,95,1,0,335,1,-1,0,1,120
6114,59,technician,2,secondary,0,2308,0,0,815,1,87,1,1,120
6115,58,management,0,tertiary,0,5701,0,0,354,1,87,1,1,120
6116,44,blue-collar,2,unknown,0,1529,1,0,347,1,-1,0,1,120
6117,48,blue-collar,2,secondary,0,292,0,0,271,1,79,1,1,120
6118,34,self-employed,2,primary,0,7468,1,1,383,1,-1,0,1,120
6119,32,admin,2,secondary,0,0,1,0,177,2,-1,0,1,120
6120,42,technician,2,unknown,0,1559,0,0,368,1,-1,0,1,120
6121,54,admin,0,secondary,0,1693,0,0,1277,1,87,2,1,120
6122,42,technician,2,tertiary,0,757,0,0,354,1,79,1,1,120
6123,42,blue-collar,2,primary,0,201,1,0,841,1,85,2,1,120
6124,44,self-employed,0,tertiary,0,1070,1,0,381,1,160,2,1,120
6125,37,blue-collar,2,secondary,0,1330,0,0,390,1,-1,0,1,120
6126,29,student,1,secondary,0,314,0,0,465,1,-1,0,1,120
6127,47,unknown,2,unknown,0,677,0,0,900,2,86,2,1,120
6128,26,self-employed,1,tertiary,0,168,0,0,394,1,-1,0,1,120
6129,24,management,1,tertiary,0,2845,0,0,779,2,-1,0,1,120
6130,34,admin,1,secondary,0,-32,0,1,246,2,-1,0,1,120
6131,30,management,1,tertiary,0,398,0,0,554,1,6,2,1,120
6132,46,technician,2,secondary,0,0,0,0,200,1,259,2,1,120
6133,34,services,2,secondary,0,1337,0,0,442,1,-1,0,1,120
6134,31,management,2,tertiary,0,1331,0,0,297,1,86,3,1,120
6135,38,unemployed,2,tertiary,0,2812,1,0,830,1,-1,0,1,120
6136,59,retired,2,secondary,0,493,0,0,237,1,-1,0,1,120
6137,35,management,1,tertiary,0,1750,1,0,687,1,9,3,1,120
6138,33,technician,2,tertiary,0,4401,0,0,439,1,-1,0,1,120
6139,35,management,2,tertiary,0,193,1,0,565,1,13,1,1,120
6140,56,management,2,tertiary,0,616,0,0,225,1,83,1,1,120
6141,37,management,2,tertiary,0,5106,0,0,244,1,-1,0,1,120
6142,33,admin,2,secondary,0,920,0,0,344,1,-1,0,1,120
6143,43,unemployed,0,secondary,0,1854,0,0,323,1,-1,0,1,120
6144,35,admin,1,tertiary,0,994,0,0,400,1,87,2,1,120
6145,31,admin,1,secondary,0,190,0,0,514,1,-1,0,1,120
6146,38,technician,1,tertiary,0,1101,0,0,800,1,-1,0,1,120
6147,33,blue-collar,1,unknown,0,129,1,1,482,1,161,1,1,120
6148,46,services,2,secondary,0,4,0,0,268,1,261,5,1,120
6149,42,management,2,tertiary,0,6060,1,0,316,1,350,2,1,120
6150,31,management,2,tertiary,0,1812,0,0,461,1,-1,0,1,120
6151,33,management,2,tertiary,0,55,0,0,526,2,87,3,1,120
6152,37,management,2,tertiary,0,630,0,0,315,1,87,1,1,120
6153,53,management,2,tertiary,0,1624,0,0,284,3,84,3,1,120
6154,53,services,2,secondary,0,341,0,0,423,2,-1,0,1,120
6155,31,management,1,tertiary,0,2016,0,0,209,1,-1,0,1,120
6156,26,admin,1,secondary,0,255,0,0,457,1,80,1,1,120
6157,30,technician,1,secondary,0,4684,1,0,268,3,-1,0,1,120
6158,24,admin,1,secondary,0,1052,0,0,354,1,-1,0,1,120
6159,28,management,1,tertiary,0,1808,0,0,309,1,-1,0,1,120
6160,20,student,1,secondary,0,502,0,0,261,1,-1,0,1,120
6161,26,unemployed,1,tertiary,0,3511,0,0,439,2,-1,0,1,120
6162,35,technician,2,secondary,0,518,1,0,616,1,-1,0,1,120
6163,28,technician,1,secondary,0,227,0,0,278,1,-1,0,1,120
6164,30,admin,1,secondary,0,270,0,0,437,1,80,1,1,120
6165,32,management,2,tertiary,0,4733,0,0,532,1,-1,0,1,120
6166,33,management,2,tertiary,0,2599,0,0,1373,2,-1,0,1,120
6167,38,housemaid,2,primary,0,196,0,0,574,1,-1,0,1,120
6168,52,self-employed,2,tertiary,0,6657,0,0,917,1,-1,0,1,120
6169,38,management,2,tertiary,0,613,0,0,242,1,86,1,1,120
6170,34,self-employed,1,tertiary,0,5462,0,0,430,1,-1,0,1,120
6171,29,technician,1,secondary,0,674,0,0,483,1,13,5,1,120
6172,30,management,1,tertiary,0,364,0,0,306,2,-1,0,1,120
6173,40,admin,0,secondary,0,2129,0,0,452,1,-1,0,1,120
6174,31,services,1,secondary,0,181,0,0,325,1,-1,0,1,120
6175,24,student,1,primary,0,474,0,0,551,1,-1,0,1,120
6176,25,management,1,tertiary,0,219,0,0,458,1,-1,0,1,120
6177,47,management,1,tertiary,0,86,0,0,387,3,87,1,1,120
6178,33,student,1,unknown,0,1170,0,0,352,1,-1,0,1,120
6179,34,admin,1,tertiary,0,18,1,1,359,1,-1,0,1,120
6180,36,technician,1,tertiary,0,197,0,0,260,1,-1,0,1,120
6181,50,management,2,tertiary,0,938,0,0,780,1,-1,0,1,120
6182,34,management,1,tertiary,0,1228,0,0,580,2,84,8,1,120
6183,54,technician,0,secondary,0,2156,1,0,258,1,86,5,1,120
6184,38,management,0,secondary,0,257,1,0,435,1,-1,0,1,120
6185,47,technician,2,tertiary,0,2408,0,0,376,1,-1,0,1,120
6186,31,admin,2,secondary,0,35,0,0,615,1,-1,0,1,120
6187,36,management,2,tertiary,0,393,1,0,555,2,-1,0,1,120
6188,58,unemployed,2,secondary,0,687,1,0,341,2,-1,0,1,120
6189,35,services,2,unknown,0,618,0,0,951,1,-1,0,1,120
6190,28,student,1,tertiary,0,3054,0,0,384,1,80,6,1,120
6191,25,student,1,secondary,0,1608,0,0,664,2,-1,0,1,120
6192,41,entrepreneur,2,secondary,0,30,0,0,460,1,-1,0,1,120
6193,46,management,2,tertiary,0,699,0,0,970,1,87,1,1,120
6194,35,management,2,tertiary,0,495,0,0,266,1,87,1,1,120
6195,49,entrepreneur,1,secondary,0,5802,0,0,618,2,-1,0,1,120
6196,47,blue-collar,2,primary,0,2749,1,0,774,2,164,1,1,120
6197,35,management,1,tertiary,0,1162,0,0,175,1,-1,0,1,120
6198,34,management,2,tertiary,0,0,1,0,300,1,86,1,1,120
6199,30,technician,2,secondary,0,776,0,0,861,2,-1,0,1,120
6200,54,management,2,tertiary,0,1014,0,1,240,1,162,2,1,120
6201,31,management,1,tertiary,0,1619,0,0,327,2,-1,0,1,120
6202,55,admin,2,secondary,0,139,0,0,241,1,-1,0,1,120
6203,25,admin,1,secondary,0,2816,0,0,327,1,-1,0,1,120
6204,26,technician,1,secondary,0,507,0,0,380,1,-1,0,1,120
6205,85,retired,2,primary,0,98,0,0,416,1,-1,0,1,120
6206,33,services,2,secondary,0,478,0,0,475,2,-1,0,1,120
6207,29,management,1,tertiary,0,2753,0,0,645,1,-1,0,1,120
6208,39,management,2,tertiary,0,0,0,0,342,3,22,3,1,120
6209,33,blue-collar,1,secondary,0,498,0,0,301,1,-1,0,1,120
6210,38,technician,1,secondary,0,565,1,0,1143,1,-1,0,1,120
6211,33,blue-collar,1,tertiary,0,700,0,0,169,1,80,2,1,120
6212,58,management,2,tertiary,0,4152,1,0,750,2,164,4,1,120
6213,61,retired,0,secondary,0,927,0,0,427,3,-1,0,1,120
6214,32,management,1,tertiary,0,0,1,0,370,3,-1,0,1,120
6215,35,admin,2,tertiary,0,286,0,0,949,2,-1,0,1,120
6216,32,management,2,tertiary,0,1388,1,0,753,1,-1,0,1,120
6217,50,admin,1,secondary,0,2252,0,0,652,2,-1,0,1,120
6218,31,technician,1,tertiary,0,454,0,0,266,1,-1,0,1,120
6219,31,admin,1,tertiary,0,4041,0,0,1034,2,-1,0,1,120
6220,54,technician,2,secondary,0,0,0,0,766,3,84,3,1,120
6221,33,technician,2,tertiary,0,0,0,0,227,2,-1,0,1,120
6222,36,admin,1,secondary,0,728,0,0,230,1,-1,0,1,120
6223,31,management,1,tertiary,0,354,0,0,502,1,9,2,1,120
6224,32,technician,1,tertiary,0,1246,1,0,509,1,85,2,1,120
6225,34,management,2,tertiary,0,3047,0,0,317,1,160,5,1,120
6226,24,student,1,secondary,0,382,0,0,567,2,-1,0,1,120
6227,29,management,1,tertiary,0,36252,1,0,501,1,-1,0,1,120
6228,40,management,2,tertiary,0,158,0,0,712,2,-1,0,1,120
6229,29,blue-collar,1,secondary,0,734,1,1,259,1,296,1,1,120
6230,30,admin,1,tertiary,0,305,0,0,633,1,85,2,1,120
6231,45,blue-collar,2,secondary,0,10252,0,0,675,2,-1,0,1,124
6232,37,management,1,tertiary,0,3141,0,0,384,2,-1,0,1,124
6233,36,technician,1,secondary,0,1228,1,0,303,3,-1,0,1,124
6234,40,technician,1,tertiary,0,1646,1,0,392,2,91,3,1,124
6235,28,unemployed,1,primary,0,236,0,0,193,1,87,3,1,124
6236,33,management,1,tertiary,0,5437,0,0,267,1,91,1,1,124
6237,33,technician,2,secondary,0,133,0,0,218,1,-1,0,1,124
6238,56,management,2,tertiary,0,2333,0,0,244,1,-1,0,1,124
6239,45,blue-collar,2,secondary,0,640,1,0,447,1,-1,0,1,124
6240,25,student,1,tertiary,0,253,0,0,597,1,-1,0,1,124
6241,41,blue-collar,2,secondary,0,5060,0,0,963,1,83,3,1,124
6242,38,technician,0,secondary,0,902,1,0,301,3,90,1,1,124
6243,47,technician,2,secondary,0,335,0,0,417,1,76,1,1,124
6244,49,management,2,tertiary,0,1,0,0,1076,3,175,1,1,124
6245,36,services,1,secondary,0,365,0,0,643,1,-1,0,1,124
6246,42,admin,1,secondary,0,1451,1,0,251,4,-1,0,1,124
6247,33,technician,1,tertiary,0,1636,1,0,592,1,66,1,1,124
6248,36,admin,2,tertiary,0,3221,0,0,322,11,-1,0,1,124
6249,60,technician,2,secondary,0,316,0,0,545,2,263,4,1,124
6250,33,technician,2,secondary,0,2044,1,0,532,3,-1,0,1,124
6251,33,technician,2,secondary,0,557,0,0,367,1,-1,0,1,124
6252,33,services,1,secondary,0,489,1,0,297,4,334,1,1,124
6253,32,student,1,tertiary,0,1138,0,0,214,3,83,3,1,124
6254,48,blue-collar,2,secondary,0,863,1,0,412,5,350,2,1,124
6255,36,blue-collar,2,secondary,0,218,1,0,619,6,-1,0,1,124
6256,36,self-employed,2,secondary,0,188,1,1,1046,3,333,2,1,124
6257,45,technician,2,secondary,0,1998,0,0,237,5,-1,0,1,124
6258,35,management,2,tertiary,0,520,1,0,458,3,17,5,1,124
6259,38,management,0,tertiary,0,6368,1,0,922,4,-1,0,1,124
6260,52,technician,2,tertiary,0,876,0,0,601,3,-1,0,1,124
6261,30,self-employed,2,tertiary,0,2666,0,0,781,3,89,1,1,124
6262,31,technician,2,secondary,0,4182,1,0,347,2,-1,0,1,124
6263,32,self-employed,0,tertiary,0,3271,0,0,949,3,-1,0,1,124
6264,44,self-employed,2,unknown,0,163,1,0,364,3,-1,0,1,124
6265,39,management,1,tertiary,0,1515,1,0,815,6,167,6,1,124
6266,45,blue-collar,2,primary,0,803,1,0,742,4,-1,0,1,124
6267,31,technician,2,tertiary,0,636,1,0,352,4,-1,0,1,124
6268,32,blue-collar,1,secondary,0,400,0,0,268,3,-1,0,1,124
6269,39,management,1,tertiary,0,2454,1,0,716,3,263,2,1,124
6270,30,management,1,tertiary,0,533,0,0,365,4,-1,0,1,124
6271,63,management,2,unknown,0,2352,0,0,475,7,-1,0,1,124
6272,56,retired,2,primary,0,9367,0,0,617,2,-1,0,1,124
6273,30,management,2,tertiary,0,10884,0,0,333,2,-1,0,1,124
6274,38,admin,2,secondary,0,47,1,0,288,5,-1,0,1,124
6275,31,management,1,tertiary,0,12857,1,0,483,4,87,2,1,124
6276,26,technician,1,secondary,0,237,1,0,1091,3,-1,0,1,124
6277,37,student,1,unknown,0,444,0,0,1063,5,-1,0,1,124
6278,29,management,1,tertiary,0,9407,0,0,267,6,-1,0,1,124
6279,24,student,1,secondary,0,387,0,0,340,8,-1,0,1,124
6280,35,entrepreneur,2,secondary,0,2971,0,0,429,4,164,2,1,124
6281,43,technician,2,tertiary,0,2643,0,0,331,5,-1,0,1,124
6282,36,services,1,secondary,0,1227,1,1,775,5,341,3,1,124
6283,39,blue-collar,2,secondary,0,261,0,0,841,4,-1,0,1,124
6284,29,management,1,secondary,0,3317,0,1,640,7,-1,0,1,124
6285,59,retired,0,secondary,0,514,0,0,673,6,90,1,1,124
6286,28,blue-collar,2,secondary,0,61,1,0,226,2,319,1,1,124
6287,50,blue-collar,2,primary,0,5872,1,0,762,3,-1,0,1,125
6288,46,admin,1,tertiary,0,2889,1,0,494,1,-1,0,1,125
6289,36,blue-collar,2,primary,0,378,1,0,1240,1,-1,0,1,125
6290,44,services,0,secondary,0,-368,1,0,895,1,-1,0,1,125
